Country,Year,Indicator,Subindicator_Type,subindex
Malta,2018,Health_and_Survival_Subindex,Rank,114
Malta,2018,Political_Empowerment_subindex,Index,0.159
Malta,2018,Political_Empowerment_subindex,Rank,81
Myanmar,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.738
Myanmar,2018,Economic_Participation_and_Opportunity_Subindex,Rank,35
Myanmar,2018,Educational_Attainment_Subindex,Index,0.976
Myanmar,2018,Educational_Attainment_Subindex,Rank,98
Myanmar,2018,Health_and_Survival_Subindex,Index,0.977
Myanmar,2018,Health_and_Survival_Subindex,Rank,61
Myanmar,2018,Political_Empowerment_subindex,Index,0.069
Myanmar,2018,Political_Empowerment_subindex,Rank,133
Montenegro,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.696
Montenegro,2018,Economic_Participation_and_Opportunity_Subindex,Rank,57
Montenegro,2018,Educational_Attainment_Subindex,Index,0.992
Montenegro,2018,Educational_Attainment_Subindex,Rank,71
Montenegro,2018,Health_and_Survival_Subindex,Index,0.979
Montenegro,2018,Health_and_Survival_Subindex,Rank,42
Montenegro,2018,Political_Empowerment_subindex,Index,0.157
Montenegro,2018,Political_Empowerment_subindex,Rank,83
Mongolia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.78
Mongolia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,20
Mongolia,2018,Educational_Attainment_Subindex,Index,0.993
Mongolia,2018,Educational_Attainment_Subindex,Rank,70
Mongolia,2018,Health_and_Survival_Subindex,Index,0.98
Mongolia,2018,Health_and_Survival_Subindex,Rank,1
Mongolia,2018,Political_Empowerment_subindex,Index,0.102
Mongolia,2018,Political_Empowerment_subindex,Rank,109
Mozambique,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.675
Mozambique,2018,Economic_Participation_and_Opportunity_Subindex,Rank,74
Mozambique,2018,Educational_Attainment_Subindex,Index,0.889
Mozambique,2018,Educational_Attainment_Subindex,Rank,131
Mozambique,2018,Health_and_Survival_Subindex,Index,0.98
Mozambique,2018,Health_and_Survival_Subindex,Rank,1
Mozambique,2018,Political_Empowerment_subindex,Index,0.34
Mozambique,2018,Political_Empowerment_subindex,Rank,26
Mauritania,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.408
Mauritania,2018,Economic_Participation_and_Opportunity_Subindex,Rank,140
Mauritania,2018,Educational_Attainment_Subindex,Index,0.862
Mauritania,2018,Educational_Attainment_Subindex,Rank,134
Mauritania,2018,Health_and_Survival_Subindex,Index,0.97
Mauritania,2018,Health_and_Survival_Subindex,Rank,109
Mauritania,2018,Political_Empowerment_subindex,Index,0.189
Mauritania,2018,Political_Empowerment_subindex,Rank,64
Mauritius,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.585
Mauritius,2018,Economic_Participation_and_Opportunity_Subindex,Rank,119
Mauritius,2018,Educational_Attainment_Subindex,Index,0.991
Mauritius,2018,Educational_Attainment_Subindex,Rank,78
Mauritius,2018,Health_and_Survival_Subindex,Index,0.98
Mauritius,2018,Health_and_Survival_Subindex,Rank,1
Mauritius,2018,Political_Empowerment_subindex,Index,0.097
Mauritius,2018,Political_Empowerment_subindex,Rank,116
Malawi,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.609
Malawi,2018,Economic_Participation_and_Opportunity_Subindex,Rank,109
Malawi,2018,Educational_Attainment_Subindex,Index,0.908
Malawi,2018,Educational_Attainment_Subindex,Rank,127
Malawi,2018,Health_and_Survival_Subindex,Index,0.98
Malawi,2018,Health_and_Survival_Subindex,Rank,1
Malawi,2018,Political_Empowerment_subindex,Index,0.152
Malawi,2018,Political_Empowerment_subindex,Rank,84
Malaysia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.656
Malaysia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,84
Malaysia,2018,Educational_Attainment_Subindex,Index,1
Malaysia,2018,Educational_Attainment_Subindex,Rank,1
Malaysia,2018,Health_and_Survival_Subindex,Index,0.974
Malaysia,2018,Health_and_Survival_Subindex,Rank,83
Malaysia,2018,Political_Empowerment_subindex,Index,0.072
Malaysia,2018,Political_Empowerment_subindex,Rank,131
Namibia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.804
Namibia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,12
Namibia,2018,Educational_Attainment_Subindex,Index,0.999
Namibia,2018,Educational_Attainment_Subindex,Rank,42
Namibia,2018,Health_and_Survival_Subindex,Index,0.98
Namibia,2018,Health_and_Survival_Subindex,Rank,1
Namibia,2018,Political_Empowerment_subindex,Index,0.375
Namibia,2018,Political_Empowerment_subindex,Rank,20
Nigeria,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.661
Nigeria,2018,Economic_Participation_and_Opportunity_Subindex,Rank,79
Nigeria,2018,Educational_Attainment_Subindex,Index,0.806
Nigeria,2018,Educational_Attainment_Subindex,Rank,140
Nigeria,2018,Health_and_Survival_Subindex,Index,0.964
Nigeria,2018,Health_and_Survival_Subindex,Rank,132
Nigeria,2018,Political_Empowerment_subindex,Index,0.052
Nigeria,2018,Political_Empowerment_subindex,Rank,139
Nicaragua,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.679
Nicaragua,2018,Economic_Participation_and_Opportunity_Subindex,Rank,69
Nicaragua,2018,Educational_Attainment_Subindex,Index,1
Nicaragua,2018,Educational_Attainment_Subindex,Rank,36
Nicaragua,2018,Health_and_Survival_Subindex,Index,0.98
Nicaragua,2018,Health_and_Survival_Subindex,Rank,1
Nicaragua,2018,Political_Empowerment_subindex,Index,0.576
Nicaragua,2018,Political_Empowerment_subindex,Rank,2
Netherlands,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.698
Netherlands,2018,Economic_Participation_and_Opportunity_Subindex,Rank,56
Netherlands,2018,Educational_Attainment_Subindex,Index,1
Netherlands,2018,Educational_Attainment_Subindex,Rank,1
Netherlands,2018,Health_and_Survival_Subindex,Index,0.968
Netherlands,2018,Health_and_Survival_Subindex,Rank,120
Netherlands,2018,Political_Empowerment_subindex,Index,0.323
Netherlands,2018,Political_Empowerment_subindex,Rank,28
Norway,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.806
Norway,2018,Economic_Participation_and_Opportunity_Subindex,Rank,11
Norway,2018,Educational_Attainment_Subindex,Index,0.999
Norway,2018,Educational_Attainment_Subindex,Rank,41
Norway,2018,Health_and_Survival_Subindex,Index,0.972
Norway,2018,Health_and_Survival_Subindex,Rank,95
Norway,2018,Political_Empowerment_subindex,Index,0.563
Norway,2018,Political_Empowerment_subindex,Rank,3
Nepal,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.608
Nepal,2018,Economic_Participation_and_Opportunity_Subindex,Rank,110
Nepal,2018,Educational_Attainment_Subindex,Index,0.926
Nepal,2018,Educational_Attainment_Subindex,Rank,123
Nepal,2018,Health_and_Survival_Subindex,Index,0.966
Nepal,2018,Health_and_Survival_Subindex,Rank,128
Nepal,2018,Political_Empowerment_subindex,Index,0.185
Nepal,2018,Political_Empowerment_subindex,Rank,66
New Zealand,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.761
New Zealand,2018,Economic_Participation_and_Opportunity_Subindex,Rank,23
New Zealand,2018,Educational_Attainment_Subindex,Index,1
New Zealand,2018,Educational_Attainment_Subindex,Rank,1
New Zealand,2018,Health_and_Survival_Subindex,Index,0.97
New Zealand,2018,Health_and_Survival_Subindex,Rank,107
New Zealand,2018,Political_Empowerment_subindex,Index,0.472
New Zealand,2018,Political_Empowerment_subindex,Rank,9
Oman,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.43
Oman,2018,Economic_Participation_and_Opportunity_Subindex,Rank,137
Oman,2018,Educational_Attainment_Subindex,Index,0.99
Oman,2018,Educational_Attainment_Subindex,Rank,83
Oman,2018,Health_and_Survival_Subindex,Index,0.979
Oman,2018,Health_and_Survival_Subindex,Rank,49
Oman,2018,Political_Empowerment_subindex,Index,0.02
Oman,2018,Political_Empowerment_subindex,Rank,148
Pakistan,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.318
Pakistan,2018,Economic_Participation_and_Opportunity_Subindex,Rank,146
Pakistan,2018,Educational_Attainment_Subindex,Index,0.81
Pakistan,2018,Educational_Attainment_Subindex,Rank,139
Pakistan,2018,Health_and_Survival_Subindex,Index,0.946
Pakistan,2018,Health_and_Survival_Subindex,Rank,145
Pakistan,2018,Political_Empowerment_subindex,Index,0.127
Pakistan,2018,Political_Empowerment_subindex,Rank,97
Panama,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.693
Panama,2018,Economic_Participation_and_Opportunity_Subindex,Rank,59
Panama,2018,Educational_Attainment_Subindex,Index,0.995
Panama,2018,Educational_Attainment_Subindex,Rank,64
Panama,2018,Health_and_Survival_Subindex,Index,0.98
Panama,2018,Health_and_Survival_Subindex,Rank,1
Panama,2018,Political_Empowerment_subindex,Index,0.222
Panama,2018,Political_Empowerment_subindex,Rank,53
Peru,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.634
Peru,2018,Economic_Participation_and_Opportunity_Subindex,Rank,94
Peru,2018,Educational_Attainment_Subindex,Index,0.988
Peru,2018,Educational_Attainment_Subindex,Rank,89
Peru,2018,Health_and_Survival_Subindex,Index,0.977
Peru,2018,Health_and_Survival_Subindex,Rank,65
Peru,2018,Political_Empowerment_subindex,Index,0.282
Peru,2018,Political_Empowerment_subindex,Rank,36
Philippines,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.801
Philippines,2018,Economic_Participation_and_Opportunity_Subindex,Rank,14
Philippines,2018,Educational_Attainment_Subindex,Index,1
Philippines,2018,Educational_Attainment_Subindex,Rank,1
Philippines,2018,Health_and_Survival_Subindex,Index,0.979
Philippines,2018,Health_and_Survival_Subindex,Rank,42
Philippines,2018,Political_Empowerment_subindex,Index,0.416
Philippines,2018,Political_Empowerment_subindex,Rank,13
Poland,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.706
Poland,2018,Economic_Participation_and_Opportunity_Subindex,Rank,51
Poland,2018,Educational_Attainment_Subindex,Index,0.998
Poland,2018,Educational_Attainment_Subindex,Rank,50
Poland,2018,Health_and_Survival_Subindex,Index,0.98
Poland,2018,Health_and_Survival_Subindex,Rank,1
Poland,2018,Political_Empowerment_subindex,Index,0.23
Poland,2018,Political_Empowerment_subindex,Rank,50
Portugal,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.721
Portugal,2018,Economic_Participation_and_Opportunity_Subindex,Rank,44
Portugal,2018,Educational_Attainment_Subindex,Index,0.991
Portugal,2018,Educational_Attainment_Subindex,Rank,82
Portugal,2018,Health_and_Survival_Subindex,Index,0.978
Portugal,2018,Health_and_Survival_Subindex,Rank,54
Portugal,2018,Political_Empowerment_subindex,Index,0.24
Portugal,2018,Political_Empowerment_subindex,Rank,46
Paraguay,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.623
Paraguay,2018,Economic_Participation_and_Opportunity_Subindex,Rank,98
Paraguay,2018,Educational_Attainment_Subindex,Index,0.994
Paraguay,2018,Educational_Attainment_Subindex,Rank,67
Paraguay,2018,Health_and_Survival_Subindex,Index,0.972
Paraguay,2018,Health_and_Survival_Subindex,Rank,96
Paraguay,2018,Political_Empowerment_subindex,Index,0.1
Paraguay,2018,Political_Empowerment_subindex,Rank,114
Qatar,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.511
Qatar,2018,Economic_Participation_and_Opportunity_Subindex,Rank,129
Qatar,2018,Educational_Attainment_Subindex,Index,0.995
Qatar,2018,Educational_Attainment_Subindex,Rank,62
Qatar,2018,Health_and_Survival_Subindex,Index,0.961
Qatar,2018,Health_and_Survival_Subindex,Rank,139
Qatar,2018,Political_Empowerment_subindex,Index,0.05
Qatar,2018,Political_Empowerment_subindex,Rank,140
Romania,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.705
Romania,2018,Economic_Participation_and_Opportunity_Subindex,Rank,53
Romania,2018,Educational_Attainment_Subindex,Index,0.996
Romania,2018,Educational_Attainment_Subindex,Rank,56
Romania,2018,Health_and_Survival_Subindex,Index,0.98
Romania,2018,Health_and_Survival_Subindex,Rank,1
Romania,2018,Political_Empowerment_subindex,Index,0.162
Romania,2018,Political_Empowerment_subindex,Rank,79
Russian Federation,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.741
Russian Federation,2018,Economic_Participation_and_Opportunity_Subindex,Rank,31
Russian Federation,2018,Educational_Attainment_Subindex,Index,1
Russian Federation,2018,Educational_Attainment_Subindex,Rank,28
Russian Federation,2018,Health_and_Survival_Subindex,Index,0.98
Russian Federation,2018,Health_and_Survival_Subindex,Rank,1
Russian Federation,2018,Political_Empowerment_subindex,Index,0.085
Russian Federation,2018,Political_Empowerment_subindex,Rank,123
Rwanda,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.743
Rwanda,2018,Economic_Participation_and_Opportunity_Subindex,Rank,30
Rwanda,2018,Educational_Attainment_Subindex,Index,0.961
Rwanda,2018,Educational_Attainment_Subindex,Rank,109
Rwanda,2018,Health_and_Survival_Subindex,Index,0.973
Rwanda,2018,Health_and_Survival_Subindex,Rank,90
Rwanda,2018,Political_Empowerment_subindex,Index,0.539
Rwanda,2018,Political_Empowerment_subindex,Rank,4
Saudi Arabia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.337
Saudi Arabia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,145
Saudi Arabia,2018,Educational_Attainment_Subindex,Index,0.982
Saudi Arabia,2018,Educational_Attainment_Subindex,Rank,93
Saudi Arabia,2018,Health_and_Survival_Subindex,Index,0.963
Saudi Arabia,2018,Health_and_Survival_Subindex,Rank,136
Saudi Arabia,2018,Political_Empowerment_subindex,Index,0.077
Saudi Arabia,2018,Political_Empowerment_subindex,Rank,127
Senegal,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.564
Senegal,2018,Economic_Participation_and_Opportunity_Subindex,Rank,123
Senegal,2018,Educational_Attainment_Subindex,Index,0.88
Senegal,2018,Educational_Attainment_Subindex,Rank,132
Senegal,2018,Health_and_Survival_Subindex,Index,0.976
Senegal,2018,Health_and_Survival_Subindex,Rank,69
Senegal,2018,Political_Empowerment_subindex,Index,0.308
Senegal,2018,Political_Empowerment_subindex,Rank,30
Singapore,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.761
Singapore,2018,Economic_Participation_and_Opportunity_Subindex,Rank,24
Singapore,2018,Educational_Attainment_Subindex,Index,0.988
Singapore,2018,Educational_Attainment_Subindex,Rank,88
Singapore,2018,Health_and_Survival_Subindex,Index,0.965
Singapore,2018,Health_and_Survival_Subindex,Rank,130
Singapore,2018,Political_Empowerment_subindex,Index,0.113
Singapore,2018,Political_Empowerment_subindex,Rank,103
Sierra Leone,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.686
Sierra Leone,2018,Economic_Participation_and_Opportunity_Subindex,Rank,62
Sierra Leone,2018,Educational_Attainment_Subindex,Index,0.907
Sierra Leone,2018,Educational_Attainment_Subindex,Rank,128
Sierra Leone,2018,Health_and_Survival_Subindex,Index,0.967
Sierra Leone,2018,Health_and_Survival_Subindex,Rank,124
Sierra Leone,2018,Political_Empowerment_subindex,Index,0.083
Sierra Leone,2018,Political_Empowerment_subindex,Rank,124
El Salvador,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.582
El Salvador,2018,Economic_Participation_and_Opportunity_Subindex,Rank,121
El Salvador,2018,Educational_Attainment_Subindex,Index,0.992
El Salvador,2018,Educational_Attainment_Subindex,Rank,75
El Salvador,2018,Health_and_Survival_Subindex,Index,0.98
El Salvador,2018,Health_and_Survival_Subindex,Rank,1
El Salvador,2018,Political_Empowerment_subindex,Index,0.206
El Salvador,2018,Political_Empowerment_subindex,Rank,57
Serbia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.672
Serbia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,76
Serbia,2018,Educational_Attainment_Subindex,Index,0.998
Serbia,2018,Educational_Attainment_Subindex,Rank,51
Serbia,2018,Health_and_Survival_Subindex,Index,0.98
Serbia,2018,Health_and_Survival_Subindex,Rank,1
Serbia,2018,Political_Empowerment_subindex,Index,0.272
Serbia,2018,Political_Empowerment_subindex,Rank,37
Suriname,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.638
Suriname,2018,Economic_Participation_and_Opportunity_Subindex,Rank,93
Suriname,2018,Educational_Attainment_Subindex,Index,0.991
Suriname,2018,Educational_Attainment_Subindex,Rank,77
Suriname,2018,Health_and_Survival_Subindex,Index,0.973
Suriname,2018,Health_and_Survival_Subindex,Rank,87
Suriname,2018,Political_Empowerment_subindex,Index,0.177
Suriname,2018,Political_Empowerment_subindex,Rank,71
Slovak Republic,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.657
Slovak Republic,2018,Economic_Participation_and_Opportunity_Subindex,Rank,83
Slovak Republic,2018,Educational_Attainment_Subindex,Index,1
Slovak Republic,2018,Educational_Attainment_Subindex,Rank,1
Slovak Republic,2018,Health_and_Survival_Subindex,Index,0.98
Slovak Republic,2018,Health_and_Survival_Subindex,Rank,1
Slovak Republic,2018,Political_Empowerment_subindex,Index,0.135
Slovak Republic,2018,Political_Empowerment_subindex,Rank,91
Slovenia,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.795
Slovenia,2018,Economic_Participation_and_Opportunity_Subindex,Rank,15
Slovenia,2018,Educational_Attainment_Subindex,Index,1
Slovenia,2018,Educational_Attainment_Subindex,Rank,29
Slovenia,2018,Health_and_Survival_Subindex,Index,0.98
Slovenia,2018,Health_and_Survival_Subindex,Rank,1
Slovenia,2018,Political_Empowerment_subindex,Index,0.361
Slovenia,2018,Political_Empowerment_subindex,Rank,22
Sweden,2018,Economic_Participation_and_Opportunity_Subindex,Index,0.808
Sweden,2018,Economic_Participation_and_Opportunity_Subindex,Rank,9
Sweden,2018,Educational_Attainment_Subindex,Index,0.998
